Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2811,SC20,RL,,9535,2,None,3,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,450.0,3,3,CBlock,3.0,3,No,4,194.0,2,982.0,0.0,1176.0,GasA,3,Y,SBrkr,1458,0,0,1458,1.0,0.0,1,1,3,1,3.0,7,8.0,1,3,Attchd,1967.0,Unf,2.0,512.0,3,3.0,2,284,0,0,0,0,0,0.0,MnPrv,None,0,Jul,2006,WD,Normal,
2812,SC80,RL,,7176,2,None,3,Lvl,4.0,CulDSac,3,Sawyer,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3.0,4,3,6,794.0,0,0.0,166.0,960.0,GasA,2,Y,SBrkr,1040,0,0,1040,0.0,0.0,1,0,3,1,3.0,6,8.0,1,2,Detchd,1979.0,Unf,2.0,616.0,3,3.0,2,131,0,0,0,180,0,0.0,GdPrv,None,0,Jul,2006,WD,Normal,
2813,SC90,RL,,9662,2,None,3,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4.0,3,No,1,0.0,0,0.0,1967.0,1967.0,GasA,3,Y,SBrkr,1967,0,0,1967,0.0,0.0,2,0,6,2,3.0,10,8.0,0,0,Attchd,1977.0,Fin,2.0,580.0,3,3.0,2,170,0,0,0,0,0,0.0,None,None,0,Aug,2006,WD,Normal,
2814,SC90,RL,75.0,8235,2,None,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,Duplex,1Story,5,4,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,99.0,3,3,CBlock,3.0,3,No,3,483.0,0,0.0,1466.0,1949.0,GasA,3,Y,SBrkr,1949,0,0,1949,0.0,0.0,2,0,6,2,3.0,10,8.0,0,0,Attchd,1977.0,RFn,2.0,586.0,3,3.0,2,32,0,0,0,0,0,0.0,None,None,0,May,2006,WD,Normal,
2815,SC30,RL,,17529,2,None,4,Lvl,4.0,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,BrkFace,Wd Sdng,Stone,65.0,3,3,BrkTil,3.0,3,No,1,0.0,0,0.0,872.0,872.0,GasA,2,N,FuseF,872,0,0,872,0.0,0.0,1,0,2,1,2.0,5,5.0,1,4,Detchd,1924.0,Unf,1.0,322.0,2,2.0,0,0,0,116,0,0,0,0.0,None,None,0,Apr,2006,WD,Normal,
2816,SC20,RL,,20355,2,None,4,Low,4.0,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,7,6,1967,1967,Gable,Tar&Grv,Plywood,Plywood,BrkFace,123.0,3,3,CBlock,4.0,3,2,3,810.0,5,826.0,229.0,1865.0,GasA,3,Y,SBrkr,1830,0,0,1830,1.0,0.0,1,0,2,1,3.0,6,8.0,2,4,Attchd,1967.0,Unf,2.0,521.0,3,3.0,2,0,115,168,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2817,SC20,RL,87.0,13050,2,None,4,Low,4.0,Inside,2,ClearCr,Norm,Norm,1Fam,1Story,5,6,1963,1963,Flat,Tar&Grv,WdShing,Wd Shng,None,0.0,3,3,CBlock,4.0,3,2,3,104.0,5,850.0,46.0,1000.0,GasA,5,Y,SBrkr,1000,0,0,1000,1.0,0.0,1,0,1,1,3.0,4,8.0,2,3,Attchd,1993.0,Unf,2.0,575.0,3,3.0,2,238,0,148,0,0,0,0.0,None,None,0,Apr,2006,WD,Normal,
2818,SC85,RL,72.0,10820,2,None,4,Lvl,4.0,Corner,3,Sawyer,Feedr,Norm,1Fam,SFoyer,5,7,1971,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,153.0,3,3,PConc,4.0,3,2,6,535.0,3,159.0,88.0,782.0,GasA,5,Y,SBrkr,810,0,0,810,1.0,0.0,1,0,2,1,3.0,4,8.0,0,0,Detchd,1973.0,Unf,2.0,576.0,3,3.0,2,0,0,0,0,0,0,0.0,MnPrv,None,0,Jun,2006,WD,Normal,
2819,SC150,RL,,1700,2,None,4,HLS,4.0,Inside,3,ClearCr,Norm,Norm,Twnhs,1.5Fin,7,5,1980,1981,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,1,6,397.0,0,0.0,33.0,430.0,GasA,3,Y,SBrkr,880,680,140,1700,0.0,0.0,2,1,2,1,4.0,7,8.0,0,0,Basment,1980.0,Fin,1.0,450.0,4,3.0,2,188,36,0,0,200,0,0.0,None,None,0,Apr,2006,WD,Normal,
2820,SC20,RL,75.0,9375,2,None,4,Lvl,4.0,Corner,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,CBlock,3.0,3,No,3,799.0,0,0.0,168.0,967.0,GasA,5,Y,SBrkr,1350,0,0,1350,0.0,0.0,1,1,3,1,3.0,6,8.0,1,4,Attchd,1954.0,RFn,2.0,504.0,3,3.0,2,237,0,0,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2821,SC50,RL,62.0,6488,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,5,1942,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,No,2,230.0,0,0.0,569.0,799.0,GasA,5,N,FuseA,799,351,0,1150,0.0,0.0,1,0,3,1,3.0,6,5.0,2,3,BuiltIn,1942.0,Unf,1.0,215.0,3,3.0,2,264,0,0,0,0,0,0.0,None,None,0,Mar,2006,WD,Family,
2822,SC70,RL,114.0,19950,2,None,4,Lvl,4.0,Corner,3,Edwards,Norm,Norm,1Fam,2Story,6,7,1928,1950,Gable,CompShg,WdShing,Plywood,None,0.0,3,3,PConc,3.0,3,No,1,0.0,0,0.0,672.0,672.0,GasA,5,Y,SBrkr,1337,672,0,2009,0.0,0.0,2,0,4,1,3.0,8,8.0,2,4,2Types,1928.0,Unf,3.0,795.0,3,3.0,1,0,42,0,0,180,0,0.0,None,None,0,Dec,2006,WD,Normal,
2823,SC75,RL,60.0,19800,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,2.5Unf,6,8,1935,1990,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,3.0,3,No,3,425.0,0,0.0,1411.0,1836.0,GasA,4,Y,SBrkr,1836,1836,0,3672,0.0,0.0,3,1,5,1,4.0,7,8.0,2,4,Detchd,1993.0,Unf,2.0,836.0,3,3.0,2,684,80,32,0,0,0,0.0,None,None,0,Dec,2006,WD,Normal,
2824,SC80,RL,78.0,11679,2,None,3,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,SLvl,5,5,1962,1962,Gable,CompShg,Plywood,Plywood,Stone,96.0,3,3,CBlock,3.0,3,3,5,612.0,3,1164.0,0.0,1776.0,GasA,5,Y,SBrkr,1560,0,0,1560,0.0,1.0,2,0,3,1,3.0,6,6.0,1,2,Attchd,1962.0,Fin,2.0,528.0,3,3.0,2,453,253,144,0,0,0,0.0,MnPrv,None,0,May,2006,WD,Normal,
2825,SC20,RL,80.0,12048,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,6,1952,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,232.0,3,3,Slab,0.0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,SBrkr,1488,0,0,1488,0.0,0.0,1,0,3,1,3.0,7,8.0,1,5,Attchd,2002.0,RFn,2.0,569.0,3,3.0,2,0,189,36,0,348,0,0.0,None,None,0,Apr,2006,WD,Normal,
2826,SC20,RL,70.0,10519,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,8,1955,1999,Hip,CompShg,MetalSd,MetalSd,Stone,164.0,3,3,CBlock,3.0,3,1,1,0.0,0,0.0,1057.0,1057.0,GasA,4,Y,SBrkr,1057,0,0,1057,0.0,0.0,1,0,3,1,4.0,6,8.0,0,0,Attchd,1955.0,Unf,1.0,288.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Mar,2006,WD,Normal,
2827,SC50,RL,75.0,9525,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,6,5,1953,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3,No,2,468.0,0,0.0,532.0,1000.0,GasA,3,Y,SBrkr,1068,541,0,1609,0.0,0.0,1,1,5,1,3.0,7,8.0,0,0,Attchd,1953.0,Unf,1.0,305.0,2,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Jul,2006,WD,Normal,
2828,SC60,RL,88.0,12128,2,None,3,Bnk,4.0,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,6,4,1989,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,4,3,CBlock,4.0,3,No,5,549.0,0,0.0,319.0,868.0,GasA,5,Y,SBrkr,1313,1246,0,2559,0.0,0.0,2,1,4,1,5.0,9,8.0,1,3,Attchd,1989.0,RFn,2.0,506.0,3,3.0,2,0,245,0,0,168,0,0.0,MnPrv,None,0,Nov,2006,WD,Abnorml,
2829,SC90,RL,73.0,9069,2,None,4,Lvl,4.0,Inside,3,SawyerW,Norm,Norm,Duplex,SFoyer,6,8,1993,1993,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,3,2,2,261.0,6,1083.0,0.0,1344.0,GasA,4,Y,SBrkr,1440,0,0,1440,2.0,0.0,2,0,2,2,4.0,8,8.0,0,0,Attchd,1993.0,Unf,4.0,920.0,3,3.0,2,288,0,0,0,0,0,0.0,None,None,0,Apr,2006,WD,Normal,
2830,SC60,RL,133.0,11003,2,None,2,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1308.0,1308.0,GasA,5,Y,SBrkr,1308,568,0,1876,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,BuiltIn,2005.0,RFn,3.0,848.0,3,3.0,2,0,40,0,0,0,0,0.0,None,None,0,Jul,2006,New,Partial,
2831,SC20,RL,64.0,7488,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,6,393.0,0,0.0,815.0,1208.0,GasA,5,Y,SBrkr,1208,0,0,1208,0.0,0.0,2,0,2,1,4.0,6,8.0,0,0,Attchd,2005.0,RFn,2.0,632.0,3,3.0,2,105,58,0,0,0,0,0.0,None,None,0,Feb,2006,WD,Abnorml,
2832,SC20,RL,90.0,13377,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,6,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,1576.0,0,0.0,260.0,1836.0,GasA,4,Y,SBrkr,1846,0,0,1846,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2006.0,RFn,2.0,495.0,3,3.0,2,0,32,0,0,0,0,0.0,None,None,0,Jul,2006,New,Partial,
2833,SC20,RL,78.0,11645,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,198.0,4,3,PConc,5.0,3,3,6,1122.0,0,0.0,448.0,1570.0,GasA,5,Y,SBrkr,1590,0,0,1590,0.0,0.0,2,1,2,1,5.0,6,8.0,0,0,Attchd,2005.0,Fin,3.0,754.0,3,3.0,2,176,80,0,0,0,0,0.0,None,None,0,Aug,2006,New,Partial,
2834,SC60,RL,91.0,10984,2,None,3,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,3,1,0.0,0,0.0,945.0,945.0,GasA,5,Y,SBrkr,945,864,0,1809,0.0,0.0,2,1,3,1,4.0,8,8.0,0,0,Attchd,2005.0,RFn,2.0,638.0,3,3.0,2,144,54,0,0,0,0,0.0,None,None,0,May,2006,New,Partial,
2835,SC20,RL,78.0,9316,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,140.0,4,3,PConc,4.0,3,3,6,56.0,0,0.0,1558.0,1614.0,GasA,5,Y,SBrkr,1614,0,0,1614,0.0,0.0,2,0,3,1,4.0,7,8.0,1,4,Attchd,2005.0,Fin,2.0,576.0,3,3.0,2,100,45,0,0,0,0,0.0,None,None,0,Mar,2006,WD,Normal,
2836,SC60,RL,78.0,9316,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,532.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,784.0,784.0,GasA,5,Y,SBrkr,784,812,0,1596,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2005.0,RFn,2.0,610.0,3,3.0,2,144,45,0,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2837,SC20,RL,80.0,12000,2,None,4,Lvl,4.0,Inside,3,ClearCr,Norm,Norm,1Fam,1Story,6,5,1968,1968,Gable,CompShg,Plywood,Plywood,None,0.0,3,2,CBlock,4.0,2,No,2,853.0,0,0.0,535.0,1388.0,GasA,4,Y,SBrkr,1388,0,0,1388,0.0,0.0,2,0,3,1,3.0,6,8.0,1,1,Attchd,1968.0,RFn,2.0,522.0,3,3.0,2,0,58,0,0,0,0,0.0,None,None,0,Jul,2006,COD,Abnorml,
2838,SC20,RL,95.0,13015,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,PConc,4.0,3,No,1,0.0,0,0.0,1100.0,1100.0,GasA,5,Y,SBrkr,1100,0,0,1100,0.0,0.0,1,1,3,1,3.0,5,8.0,0,0,Attchd,1996.0,RFn,2.0,462.0,3,3.0,2,0,0,0,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2839,SC60,RL,65.0,12438,2,None,3,Lvl,4.0,Inside,3,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,781.0,781.0,GasA,5,Y,SBrkr,795,704,0,1499,0.0,0.0,2,1,3,1,4.0,6,8.0,1,3,Attchd,1995.0,RFn,2.0,473.0,3,3.0,2,413,91,0,0,0,0,0.0,None,None,0,Aug,2006,WD,Normal,
2840,SC20,RL,,8685,2,None,3,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3,1,6,846.0,0,0.0,579.0,1425.0,GasA,5,Y,SBrkr,1425,0,0,1425,0.0,0.0,2,0,3,1,3.0,5,8.0,0,0,Attchd,1998.0,RFn,2.0,591.0,3,3.0,2,0,130,0,0,0,0,0.0,None,None,0,May,2006,WD,Normal,
2841,SC60,RL,68.0,9272,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,500.0,0,0.0,342.0,842.0,GasA,5,Y,SBrkr,856,893,0,1749,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,1999.0,RFn,2.0,515.0,3,3.0,2,140,85,0,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2842,SC60,RL,72.0,13426,2,None,3,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,1,6,894.0,0,0.0,57.0,951.0,GasA,5,Y,SBrkr,951,828,0,1779,0.0,0.0,2,1,3,1,4.0,7,8.0,1,3,Attchd,1999.0,Fin,2.0,586.0,3,3.0,2,208,107,0,0,0,0,0.0,None,None,0,Sep,2006,WD,Normal,
2843,SC60,RL,50.0,8340,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,3,3,CBlock,4.0,3,2,6,509.0,0,0.0,166.0,675.0,GasA,3,Y,SBrkr,686,702,0,1388,0.0,0.0,1,1,3,1,3.0,6,8.0,0,0,Attchd,1977.0,Unf,1.0,317.0,3,3.0,2,406,36,0,0,0,0,0.0,None,None,0,Dec,2006,WD,Normal,
2844,SC80,RL,42.0,10385,2,None,3,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,123.0,3,3,CBlock,3.0,4,2,5,595.0,2,400.0,0.0,995.0,GasA,3,Y,SBrkr,1282,0,0,1282,0.0,1.0,2,0,3,1,3.0,6,8.0,0,0,Detchd,1989.0,Unf,3.0,672.0,2,3.0,2,386,0,0,0,0,0,0.0,None,None,0,Apr,2006,WD,Normal,
2845,SC20,RL,60.0,7200,2,None,4,Low,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1972,1972,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3.0,3,No,4,437.0,0,0.0,427.0,864.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,3,1,3.0,5,8.0,0,0,Detchd,1977.0,Unf,1.0,297.0,3,3.0,2,0,0,0,0,0,0,0.0,MnPrv,None,0,Mar,2006,WD,Normal,
2846,SC60,RL,,9930,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,199.0,4,3,PConc,4.0,3,No,6,456.0,0,0.0,370.0,826.0,GasA,5,Y,SBrkr,878,884,0,1762,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2002.0,Fin,2.0,591.0,3,3.0,2,320,54,0,0,0,0,0.0,None,None,0,Jul,2006,WD,Normal,
2847,SC60,RL,45.0,9468,2,None,2,Lvl,4.0,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,148.0,3,3,PConc,4.0,3,1,6,639.0,0,0.0,201.0,840.0,GasA,5,Y,SBrkr,840,915,0,1755,0.0,0.0,2,1,3,1,3.0,7,8.0,1,3,Attchd,1999.0,RFn,2.0,530.0,3,3.0,2,176,73,0,0,0,0,0.0,None,None,0,Aug,2006,WD,Normal,
2848,SC20,RL,,11088,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2002,2002,Hip,CompShg,Stucco,Stucco,None,0.0,4,3,PConc,4.0,3,No,6,872.0,0,0.0,476.0,1348.0,GasA,5,Y,SBrkr,1358,0,0,1358,0.0,0.0,1,1,1,1,4.0,5,8.0,1,3,Attchd,2002.0,Unf,2.0,418.0,3,3.0,2,68,166,0,0,0,0,0.0,None,None,0,Jun,2006,WD,Normal,
2849,SC60,RL,70.0,8726,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,872.0,872.0,GasA,5,Y,SBrkr,872,1037,0,1909,0.0,0.0,2,1,4,1,4.0,8,8.0,0,0,BuiltIn,2002.0,RFn,2.0,529.0,3,3.0,2,0,108,0,0,0,0,0.0,None,None,0,Sep,2006,WD,Normal,
2850,SC60,RL,67.0,10566,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,261.0,4,3,PConc,4.0,3,2,6,920.0,0,0.0,170.0,1090.0,GasA,5,Y,SBrkr,1090,1124,0,2214,0.0,0.0,2,1,3,1,4.0,8,8.0,1,3,Attchd,1999.0,Fin,3.0,646.0,3,3.0,2,197,80,0,0,0,0,0.0,None,None,0,Jul,2006,WD,Normal,
2851,SC60,RL,,21533,2,None,2,Lvl,4.0,FR2,3,CollgCr,Feedr,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,1065.0,1065.0,GasA,5,Y,SBrkr,1065,984,0,2049,0.0,0.0,2,1,4,1,4.0,9,8.0,1,3,Attchd,1997.0,Unf,2.0,467.0,3,3.0,2,120,48,0,0,0,0,0.0,None,None,0,Aug,2006,WD,Normal,
2852,SC60,RL,90.0,11250,2,None,3,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,227.0,3,3,PConc,4.0,3,1,5,796.0,0,0.0,258.0,1054.0,GasA,5,Y,SBrkr,1070,869,0,1939,0.0,0.0,2,1,3,1,4.0,8,8.0,1,3,Attchd,1998.0,RFn,3.0,555.0,3,3.0,2,128,84,0,0,0,0,0.0,None,None,0,May,2006,WD,Normal,
2853,SC60,RL,90.0,11250,2,None,4,Lvl,4.0,Corner,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4.0,4,2,6,685.0,0,0.0,245.0,930.0,GasA,5,Y,SBrkr,950,1045,0,1995,0.0,0.0,2,1,4,1,4.0,8,8.0,1,3,Attchd,1995.0,RFn,2.0,610.0,3,3.0,2,275,170,0,0,0,0,0.0,None,None,0,Jul,2006,WD,Normal,
2854,SC120,RM,37.0,4435,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170.0,4,3,PConc,4.0,3,2,6,717.0,0,0.0,131.0,848.0,GasA,5,Y,SBrkr,848,0,0,848,0.0,0.0,1,0,1,1,4.0,4,8.0,0,0,Attchd,2003.0,Fin,2.0,420.0,3,3.0,2,140,0,0,0,0,0,0.0,None,None,0,Apr,2006,WD,Normal,
2855,SC20,RL,70.0,8810,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,No,6,1000.0,0,0.0,390.0,1390.0,GasA,5,Y,SBrkr,1390,0,0,1390,0.0,0.0,2,0,3,1,4.0,7,8.0,0,0,Attchd,2003.0,RFn,2.0,545.0,3,3.0,2,0,68,0,0,0,0,0.0,None,None,0,Mar,2006,WD,Normal,
2856,SC60,RL,74.0,8581,2,None,3,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4,1,1,0.0,0,0.0,851.0,851.0,GasA,5,Y,SBrkr,851,886,0,1737,0.0,0.0,2,1,3,1,4.0,7,8.0,0,0,Attchd,2006.0,RFn,2.0,578.0,3,3.0,2,0,105,0,0,0,0,0.0,None,None,0,Aug,2006,New,Partial,
2857,SC60,RL,70.0,8400,2,None,4,Lvl,4.0,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,2,1,0.0,0,0.0,784.0,784.0,GasA,5,Y,SBrkr,784,827,0,1611,0.0,0.0,2,1,3,1,4.0,6,8.0,0,0,Attchd,2005.0,RFn,2.0,572.0,3,3.0,2,144,36,0,0,0,0,0.0,None,None,0,Mar,2006,WD,Normal,
2858,SC20,RL,65.0,8772,2,None,4,Lvl,4.0,FR2,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3,1,6,996.0,0,0.0,340.0,1336.0,GasA,5,Y,SBrkr,1336,0,0,1336,0.0,0.0,2,0,3,1,4.0,6,8.0,0,0,Attchd,2005.0,Unf,2.0,502.0,3,3.0,2,136,43,0,0,0,0,0.0,None,None,0,Sep,2006,New,Partial,
2859,SC70,RL,67.0,8777,2,None,4,Bnk,4.0,Inside,3,Edwards,Feedr,Norm,1Fam,2Story,4,6,1910,2000,Gable,CompShg,Plywood,Plywood,None,0.0,3,4,CBlock,4.0,3,No,3,173.0,4,337.0,166.0,676.0,GasA,4,Y,SBrkr,760,676,0,1436,1.0,0.0,2,0,3,1,3.0,6,7.0,0,0,Attchd,1950.0,Unf,2.0,528.0,3,3.0,2,147,0,0,0,0,0,0.0,None,Shed,420,Oct,2006,WD,Normal,
2860,SC90,RL,38.0,7840,2,None,3,Lvl,4.0,CulDSac,3,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,3,3,CBlock,4.0,3,3,6,976.0,0,0.0,0.0,976.0,GasA,3,Y,SBrkr,1012,0,0,1012,0.0,0.0,2,0,4,0,3.0,4,8.0,0,0,None,1975.0,None,0.0,0.0,0,0.0,2,0,0,0,0,0,0,0.0,None,None,0,Oct,2006,WD,AdjLand,
2861,SC20,RL,73.0,16133,2,None,4,HLS,4.0,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,4,1969,1969,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,4.0,3,1,5,847.0,0,0.0,329.0,1176.0,GasA,3,Y,SBrkr,1176,0,0,1176,0.0,0.0,1,0,2,1,3.0,5,8.0,0,0,Attchd,1969.0,Unf,1.0,360.0,3,3.0,2,0,92,0,0,112,0,0.0,None,None,0,Dec,2006,WD,Abnorml,
2862,SC60,RL,62.0,7162,2,None,4,Lvl,4.0,Inside,3,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Hip,CompShg,HdBoard,Stucco,BrkFace,190.0,4,3,PConc,4.0,3,No,1,0.0,0,0.0,796.0,796.0,GasA,5,Y,SBrkr,806,918,0,1724,0.0,0.0,2,1,3,1,4.0,8,8.0,1,4,BuiltIn,2003.0,Fin,2.0,616.0,3,3.0,2,168,57,0,0,0,0,0.0,None,None,0,May,2006,WD,Normal,
